page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
http://www.sjvncc.org/Admin/OpenUploadFile.aspx?UploadID=12463&OpenDialog=Y,1625,1859177,468,100,3,3,1,0,False,20984,3,0,0,4863,1,0,0,1816,1,,,6,4607360,5,0,0,0,3,0,3,,,0.0,,20.0,0.0,3.0,0.0,,,,756.0,,,0.0,0.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0
https://kidney-garden.blogspot.com/2024/07/teacher-cardigans-in-my-etsy-shop.html,1856,4795247,359,100,33,999,27,4,True,66219,8,2013550,39,2506235,79,67168,4,128949,22,,,157,0,24,0,28,40,40,0,49,20.0,576.0,1131.0,532.0,436.0,216201.0,4.0,4.0,905.0,972.0,905.0,764.0,,,6.0,92.0,146.0,1.0,10.0,1,1,0,1,0,0,19,19,0,0,False,31.0,14.0,12.0,0.0
https://perdeledecor.ro/,7125,4318707,631,200,30,2108,24,2,True,143847,30,2329282,72,1543103,28,194976,7,103549,18,,,179,4842,126,0,4,0,15,0,160,11.0,514.0,523.0,422.0,595.0,0.0,19.0,1.0,1493.0,1688.0,1493.0,1332.0,,27.0,197.0,7.0,169.0,1.0,9.0,2,0,0,2,0,1,4,4,28,8,False,87.0,42.0,32.0,18.0
https://gcimport.ch/,6701,17374900,1049,100,18,462,9,1,True,122409,4,1147273,12,98938,19,162040,5,72535,3,,,56,0,22,0,0,12,17,0,27,4.0,99.0,148.0,238.0,136.0,635187.0,4.0,2.0,1813.0,2178.0,1902.0,1724.0,,24.0,11.0,1.0,54.0,0.0,2.0,1,0,0,0,0,1,16,16,0,15,False,10.0,1.0,2.0,0.0
https://www.athomepc.co.uk/solid-state-drives/,12161,1687398,10523,100,11,675,9,1,False,175728,1,1279514,49,126116,6,15308,2,85265,3,,,67,468582,53,0,0,0,14,0,53,2.0,103.0,122.0,59.0,174.0,0.0,1.0,1.0,11930.0,11930.0,11930.0,11808.0,,16.0,2.0,2.0,64.0,0.0,3.0,2,0,2,1,0,0,0,0,0,0,False,76.0,5.0,7.0,61.0
https://www.nanosonics.com.au/my-account,2695,2902530,410,100,43,817,31,6,True,91055,7,2069236,51,380762,57,307640,4,46817,11,,,172,3444,56,0,7,2,14,12,137,14.0,564.0,1133.0,452.0,333.0,42961.0,5.0,4.0,960.0,1306.0,960.0,860.0,,21.0,5.0,0.0,148.0,0.0,24.0,5,0,1,2,1,0,27,43,0,38,False,34.0,11.0,15.0,2.0
https://www.royalalex.org/,4128,7147037,367,100,30,410,21,5,False,41225,4,1725754,30,1346171,23,151000,6,16384,5,,,85,708354,26,0,2,28,5,0,50,9.0,543.0,648.0,281.0,211.0,173121.0,4.0,7.0,1524.0,1524.0,1524.0,1424.0,,2.0,5.0,29.0,72.0,0.0,13.0,4,1,0,1,1,0,12,12,0,1,False,40.0,11.0,18.0,0.0
https://profaneexistence.bandcamp.com/,2469,5051629,380,100,14,747,12,1,True,86382,2,3818986,22,1108126,27,0,0,37824,4,,,59,0,23,0,3,0,21,0,35,11.0,911.0,393.0,600.0,303.0,143891.0,2.0,5.0,968.0,1333.0,968.0,896.0,,8.0,242.0,88.0,56.0,0.0,3.0,1,0,0,0,1,0,43,43,1,0,,24.0,4.0,7.0,0.0
https://cosdebahaofficial.com/collections/all,2322,1664282,844,100,5,1403,3,0,True,76304,10,980401,72,416918,33,142308,2,47783,4,,,131,0,128,0,0,0,5,0,126,4.0,128.0,102.0,81.0,321.0,0.0,1.0,2.0,2128.0,2216.0,2128.0,2028.0,,,12.0,1.0,129.0,2.0,0.0,0,0,0,0,0,0,0,0,32,0,False,60.0,22.0,9.0,8.0
https://sakuichi.com/archives/category/news,4224,831792,2038,100,5,265,5,0,False,41613,7,447134,14,287074,6,48320,1,7648,1,,,31,0,22,0,1,22,1,0,7,1.0,134.0,123.0,62.0,298.0,44562.0,5.0,2.0,3724.0,3724.0,3840.0,3628.0,,5.0,0.0,10.0,30.0,0.0,1.0,1,0,0,3,1,0,0,0,0,0,False,21.0,6.0,6.0,1.0
